Time,Setpoint,Position,Error,Command
2.37,50.0,50.9,-0.9,99.4
2.38,50.0,48.4,1.6,0.0
2.39,50.0,50.9,-0.9,99.4
2.40,50.0,48.4,1.6,0.0
2.41,50.0,50.9,-0.9,99.4
2.42,50.0,48.4,1.6,0.0
2.43,50.0,50.9,-0.9,99.4
2.44,50.0,48.4,1.6,0.0
2.45,50.0,50.9,-0.9,99.4
2.46,50.0,48.4,1.6,0.0
2.47,50.0,50.9,-0.9,99.4
2.48,50.0,48.4,1.6,0.0
2.49,50.0,50.9,-0.9,99.4
2.50,50.0,48.4,1.6,0.0
2.51,50.0,50.9,-0.9,99.4
2.52,50.0,48.4,1.6,0.0
2.53,50.0,50.9,-0.9,99.4
2.54,50.0,48.4,1.6,0.0
2.55,50.0,51.0,-1.0,99.4
2.56,50.0,48.4,1.6,0.0
2.57,50.0,51.0,-1.0,99.4
2.58,50.0,48.4,1.6,0.0
2.59,50.0,51.0,-1.0,99.5
2.60,50.0,48.4,1.6,0.0
2.61,50.0,51.0,-1.0,99.5
2.62,50.0,48.4,1.6,0.0
2.63,50.0,51.0,-1.0,99.5
2.64,50.0,48.4,1.6,0.0
2.65,50.0,51.0,-1.0,99.5
2.66,50.0,48.4,1.6,0.0
2.67,50.0,51.0,-1.0,99.5
2.68,50.0,48.4,1.6,0.0
2.69,50.0,51.0,-1.0,99.5
2.70,50.0,48.4,1.6,0.0
2.71,50.0,51.0,-1.0,99.5
2.72,50.0,48.4,1.6,0.0
2.73,50.0,51.0,-1.0,99.5
2.74,50.0,48.4,1.6,0.0
2.75,50.0,51.0,-1.0,99.5
2.76,50.0,48.4,1.6,0.0
2.77,50.0,51.0,-1.0,99.5
2.78,50.0,48.4,1.6,0.0
2.79,50.0,51.0,-1.0,99.5
2.80,50.0,48.5,1.5,0.0
2.81,50.0,51.0,-1.0,99.5
2.82,50.0,48.5,1.5,0.0
2.83,50.0,51.0,-1.0,99.5
2.84,50.0,48.5,1.5,0.0
2.85,50.0,51.0,-1.0,99.5
2.86,50.0,48.5,1.5,0.0
2.87,50.0,51.0,-1.0,99.6
2.88,50.0,48.5,1.5,0.0
2.89,50.0,51.0,-1.0,99.6
2.90,50.0,48.5,1.5,0.0
2.91,50.0,51.0,-1.0,99.6
2.92,50.0,48.5,1.5,0.0
2.93,50.0,51.0,-1.0,99.6
2.94,50.0,48.5,1.5,0.0
2.95,50.0,51.0,-1.0,99.6
2.96,50.0,48.5,1.5,0.0
2.97,50.0,51.0,-1.0,99.6
2.98,50.0,48.5,1.5,0.0
2.99,50.0,51.0,-1.0,99.6
3.00,50.0,48.5,1.5,0.0
3.01,50.0,51.0,-1.0,99.6
3.02,50.0,48.5,1.5,0.0
3.03,50.0,51.0,-1.0,99.6
3.04,50.0,48.5,1.5,0.0
3.05,50.0,51.0,-1.0,99.6
3.06,50.0,48.5,1.5,0.0
3.07,50.0,51.1,-1.1,99.6
3.08,50.0,48.5,1.5,0.0
3.09,50.0,51.1,-1.1,99.6
3.10,50.0,48.5,1.5,0.0
3.11,50.0,51.1,-1.1,99.6
3.12,50.0,48.5,1.5,0.0
3.13,50.0,51.1,-1.1,99.6
3.14,50.0,48.5,1.5,0.0
3.15,50.0,51.1,-1.1,99.6
3.16,50.0,48.5,1.5,0.0
3.17,50.0,51.1,-1.1,99.6
3.18,50.0,48.5,1.5,0.0
3.19,50.0,51.1,-1.1,99.6
3.20,50.0,48.5,1.5,0.0
3.21,50.0,51.1,-1.1,99.6
3.22,50.0,48.5,1.5,0.0
3.23,50.0,51.1,-1.1,99.7
3.24,50.0,48.5,1.5,0.0
3.25,50.0,51.1,-1.1,99.7
3.26,50.0,48.5,1.5,0.0
3.27,50.0,51.1,-1.1,99.7
3.28,50.0,48.5,1.5,0.0
3.29,50.0,51.1,-1.1,99.7
3.30,50.0,48.5,1.5,0.0
3.31,50.0,51.1,-1.1,99.7
3.32,50.0,48.5,1.5,0.0
3.33,50.0,51.1,-1.1,99.7
3.34,50.0,48.5,1.5,0.0
3.35,50.0,51.1,-1.1,99.7
3.36,50.0,48.5,1.5,0.0
3.37,50.0,51.1,-1.1,99.7
3.38,50.0,48.5,1.5,0.0
3.39,50.0,51.1,-1.1,99.7
3.40,50.0,48.5,1.5,0.0
3.41,50.0,51.1,-1.1,99.7
3.42,50.0,48.5,1.5,0.0
3.43,50.0,51.1,-1.1,99.7
3.44,50.0,48.5,1.5,0.0
3.45,50.0,51.1,-1.1,99.7
3.46,50.0,48.6,1.4,0.0
3.47,50.0,51.1,-1.1,99.7
3.48,50.0,48.6,1.4,0.0
3.49,50.0,51.1,-1.1,99.7
3.50,50.0,48.6,1.4,0.0
3.51,50.0,51.1,-1.1,99.7
3.52,50.0,48.6,1.4,0.0
3.53,50.0,51.1,-1.1,99.7
3.54,50.0,48.6,1.4,0.0
3.55,50.0,51.1,-1.1,99.7
3.56,50.0,48.6,1.4,0.0
3.57,50.0,51.1,-1.1,99.7
3.58,50.0,48.6,1.4,0.0
3.59,50.0,51.1,-1.1,99.7
3.60,50.0,48.6,1.4,0.0
3.61,50.0,51.1,-1.1,99.7
3.62,50.0,48.6,1.4,0.0
3.63,50.0,51.1,-1.1,99.7
3.64,50.0,48.6,1.4,0.0
3.65,50.0,51.1,-1.1,99.7
3.66,50.0,48.6,1.4,0.0
3.67,50.0,51.1,-1.1,99.7
3.68,50.0,48.6,1.4,0.0
3.69,50.0,51.1,-1.1,99.7
3.70,50.0,48.6,1.4,0.0
3.71,50.0,51.1,-1.1,99.8
3.72,50.0,48.6,1.4,0.0
3.73,50.0,51.1,-1.1,99.8
3.74,50.0,48.6,1.4,0.0
3.75,50.0,51.1,-1.1,99.8
3.76,50.0,48.6,1.4,0.0
3.77,50.0,51.1,-1.1,99.8
3.78,50.0,48.6,1.4,0.0
3.79,50.0,51.1,-1.1,99.8
3.80,50.0,48.6,1.4,0.0
3.81,50.0,51.1,-1.1,99.8
3.82,50.0,48.6,1.4,0.0
3.83,50.0,51.1,-1.1,99.8
3.84,50.0,48.6,1.4,0.0
3.85,50.0,51.1,-1.1,99.8
3.86,50.0,48.6,1.4,0.0
3.87,50.0,51.2,-1.2,99.8
3.88,50.0,48.6,1.4,0.0
3.89,50.0,51.2,-1.2,99.8
3.90,50.0,48.6,1.4,0.0
3.91,50.0,51.2,-1.2,99.8
3.92,50.0,48.6,1.4,0.0
3.93,50.0,51.2,-1.2,99.8
3.94,50.0,48.6,1.4,0.0
3.95,50.0,51.2,-1.2,99.8
3.96,50.0,48.6,1.4,0.0
3.97,50.0,51.2,-1.2,99.8
3.98,50.0,48.6,1.4,0.0
3.99,50.0,51.2,-1.2,99.8
4.00,50.0,48.6,1.4,0.0
4.01,50.0,51.2,-1.2,99.8
4.02,50.0,48.6,1.4,0.0
4.03,50.0,51.2,-1.2,99.8
4.04,50.0,48.6,1.4,0.0
4.05,50.0,51.2,-1.2,99.8
4.06,50.0,48.6,1.4,0.0
4.07,50.0,51.2,-1.2,99.8
4.08,50.0,48.6,1.4,0.0
4.09,50.0,51.2,-1.2,99.8
4.10,50.0,48.6,1.4,0.0
4.11,50.0,51.2,-1.2,99.8
4.12,50.0,48.6,1.4,0.0
4.13,50.0,51.2,-1.2,99.8
4.14,50.0,48.6,1.4,0.0
4.15,50.0,51.2,-1.2,99.8
4.16,50.0,48.6,1.4,0.0
4.17,50.0,51.2,-1.2,99.8
4.18,50.0,48.6,1.4,0.0
4.19,50.0,51.2,-1.2,99.8
4.20,50.0,48.6,1.4,0.0
4.21,50.0,51.2,-1.2,99.8
4.22,50.0,48.6,1.4,0.0
4.23,50.0,51.2,-1.2,99.8
4.24,50.0,48.6,1.4,0.0
4.25,50.0,51.2,-1.2,99.8
4.26,50.0,48.6,1.4,0.0
4.27,50.0,51.2,-1.2,99.8
4.28,50.0,48.6,1.4,0.0
4.29,50.0,51.2,-1.2,99.8
4.30,50.0,48.6,1.4,0.0
4.31,50.0,51.2,-1.2,99.8
4.32,50.0,48.6,1.4,0.0
4.33,50.0,51.2,-1.2,99.8
4.34,50.0,48.6,1.4,0.0
4.35,50.0,51.2,-1.2,99.8
4.36,50.0,48.6,1.4,0.0
4.37,50.0,51.2,-1.2,99.8
4.38,50.0,48.6,1.4,0.0
4.39,50.0,51.2,-1.2,99.8
4.40,50.0,48.6,1.4,0.0
4.41,50.0,51.2,-1.2,99.8
4.42,50.0,48.6,1.4,0.0
4.43,50.0,51.2,-1.2,99.9
4.44,50.0,48.6,1.4,0.0
4.45,50.0,51.2,-1.2,99.9
4.46,50.0,48.6,1.4,0.0
4.47,50.0,51.2,-1.2,99.9
4.48,50.0,48.6,1.4,0.0
4.49,50.0,51.2,-1.2,99.9
4.50,50.0,48.6,1.4,0.0
4.51,50.0,51.2,-1.2,99.9
4.52,50.0,48.6,1.4,0.0
4.53,50.0,51.2,-1.2,99.9
4.54,50.0,48.6,1.4,0.0
4.55,50.0,51.2,-1.2,99.9
4.56,50.0,48.6,1.4,0.0
4.57,50.0,51.2,-1.2,99.9
4.58,50.0,48.6,1.4,0.0
4.59,50.0,51.2,-1.2,99.9
4.60,50.0,48.6,1.4,0.0
4.61,50.0,51.2,-1.2,99.9
4.62,50.0,48.6,1.4,0.0
4.63,50.0,51.2,-1.2,99.9
4.64,50.0,48.6,1.4,0.0
4.65,50.0,51.2,-1.2,99.9
4.66,50.0,48.6,1.4,0.0
4.67,50.0,51.2,-1.2,99.9
4.68,50.0,48.6,1.4,0.0
4.69,50.0,51.2,-1.2,99.9
4.70,50.0,48.6,1.4,0.0
4.71,50.0,51.2,-1.2,99.9
4.72,50.0,48.6,1.4,0.0
4.73,50.0,51.2,-1.2,99.9
4.74,50.0,48.6,1.4,0.0
4.75,50.0,51.2,-1.2,99.9
4.76,50.0,48.7,1.3,0.0
4.77,50.0,51.2,-1.2,99.9
4.78,50.0,48.7,1.3,0.0
4.79,50.0,51.2,-1.2,99.9
4.80,50.0,48.7,1.3,0.0
4.81,50.0,51.2,-1.2,99.9
4.82,50.0,48.7,1.3,0.0
4.83,50.0,51.2,-1.2,99.9
4.84,50.0,48.7,1.3,0.0
4.85,50.0,51.2,-1.2,99.9
4.86,50.0,48.7,1.3,0.0
4.87,50.0,51.2,-1.2,99.9
4.88,50.0,48.7,1.3,0.0
4.89,50.0,51.2,-1.2,99.9
4.90,50.0,48.7,1.3,0.0
4.91,50.0,51.2,-1.2,99.9
4.92,50.0,48.7,1.3,0.0
4.93,50.0,51.2,-1.2,99.9
4.94,50.0,48.7,1.3,0.0
4.95,50.0,51.2,-1.2,99.9
4.96,50.0,48.7,1.3,0.0
4.97,50.0,51.2,-1.2,99.9
4.98,50.0,48.7,1.3,0.0
4.99,50.0,51.2,-1.2,99.9
5.00,75.0,53.7,21.3,100.0
5.01,75.0,56.0,19.0,100.0
5.02,75.0,58.2,16.8,100.0
5.03,75.0,60.3,14.7,100.0
5.04,75.0,62.3,12.7,100.0
5.05,75.0,64.1,10.9,100.0
5.06,75.0,65.6,9.4,94.2
5.07,75.0,66.9,8.1,90.4
5.08,75.0,67.9,7.1,86.3
5.09,75.0,68.7,6.3,84.3
5.10,75.0,69.3,5.7,81.1
5.11,75.0,69.9,5.1,80.5
5.12,75.0,70.2,4.8,77.5
5.13,75.0,70.6,4.4,78.3
5.14,75.0,70.9,4.1,74.9
5.15,75.0,71.2,3.8,77.2
5.16,75.0,71.3,3.7,72.8
5.17,75.0,71.6,3.4,77.1
5.18,75.0,71.5,3.5,70.8
5.19,75.0,71.8,3.2,78.0
5.20,75.0,71.7,3.3,68.3
5.21,75.0,72.1,2.9,79.9
5.22,75.0,71.7,3.3,65.0
5.23,75.0,72.3,2.7,83.3
5.24,75.0,71.7,3.3,60.2
5.25,75.0,72.6,2.4,88.9
5.26,75.0,71.6,3.4,52.9
5.27,75.0,72.9,2.1,97.8
5.28,75.0,71.3,3.7,41.5
5.29,75.0,72.8,2.2,100.0
5.30,75.0,71.1,3.9,40.5
5.31,75.0,72.6,2.4,100.0
5.32,75.0,71.1,3.9,42.1
5.33,75.0,72.5,2.5,100.0
5.34,75.0,71.0,4.0,43.0
5.35,75.0,72.5,2.5,100.0
5.36,75.0,71.0,4.0,43.6
5.37,75.0,72.5,2.5,100.0
5.38,75.0,71.1,3.9,43.9
5.39,75.0,72.5,2.5,100.0
5.40,75.0,71.1,3.9,44.2
5.41,75.0,72.5,2.5,100.0
5.42,75.0,71.1,3.9,44.4
5.43,75.0,72.6,2.4,100.0
5.44,75.0,71.2,3.8,44.5
5.45,75.0,72.6,2.4,100.0
5.46,75.0,71.2,3.8,44.6
5.47,75.0,72.6,2.4,100.0
5.48,75.0,71.3,3.7,44.7
5.49,75.0,72.7,2.3,100.0
5.50,75.0,71.3,3.7,44.8
5.51,75.0,72.7,2.3,100.0
5.52,75.0,71.3,3.7,44.9
5.53,75.0,72.8,2.2,100.0
5.54,75.0,71.4,3.6,44.9
5.55,75.0,72.8,2.2,100.0
5.56,75.0,71.4,3.6,45.0
5.57,75.0,72.8,2.2,100.0
5.58,75.0,71.5,3.5,45.1
5.59,75.0,72.9,2.1,100.0
5.60,75.0,71.5,3.5,45.2
5.61,75.0,72.9,2.1,100.0
5.62,75.0,71.5,3.5,45.2
5.63,75.0,73.0,2.0,100.0
5.64,75.0,71.6,3.4,45.3
5.65,75.0,73.0,2.0,100.0
5.66,75.0,71.6,3.4,45.4
5.67,75.0,73.0,2.0,100.0
5.68,75.0,71.7,3.3,45.4
5.69,75.0,73.1,1.9,100.0
5.70,75.0,71.7,3.3,45.5
5.71,75.0,73.1,1.9,100.0
5.72,75.0,71.7,3.3,45.5
5.73,75.0,73.1,1.9,100.0
5.74,75.0,71.8,3.2,45.6
5.75,75.0,73.2,1.8,100.0
5.76,75.0,71.8,3.2,45.7
5.77,75.0,73.2,1.8,100.0
5.78,75.0,71.8,3.2,45.7
5.79,75.0,73.2,1.8,100.0
5.80,75.0,71.9,3.1,45.8
5.81,75.0,73.3,1.7,100.0
5.82,75.0,71.9,3.1,45.8
5.83,75.0,73.3,1.7,100.0
5.84,75.0,71.9,3.1,45.9
5.85,75.0,73.3,1.7,100.0
5.86,75.0,72.0,3.0,46.0
5.87,75.0,73.4,1.6,100.0
5.88,75.0,72.0,3.0,46.0
5.89,75.0,73.4,1.6,100.0
5.90,75.0,72.0,3.0,46.1
5.91,75.0,73.4,1.6,100.0
5.92,75.0,72.1,2.9,46.1
5.93,75.0,73.5,1.5,100.0
5.94,75.0,72.1,2.9,46.2
5.95,75.0,73.5,1.5,100.0
5.96,75.0,72.1,2.9,46.2
5.97,75.0,73.5,1.5,100.0
5.98,75.0,72.2,2.8,46.3
5.99,75.0,73.6,1.4,100.0
6.00,75.0,72.2,2.8,46.3
6.01,75.0,73.6,1.4,100.0
6.02,75.0,72.2,2.8,46.4
6.03,75.0,73.6,1.4,100.0
6.04,75.0,72.3,2.7,46.4
6.05,75.0,73.6,1.4,100.0
6.06,75.0,72.3,2.7,46.5
6.07,75.0,73.7,1.3,100.0
6.08,75.0,72.3,2.7,46.5
6.09,75.0,73.7,1.3,100.0
6.10,75.0,72.3,2.7,46.6
6.11,75.0,73.7,1.3,100.0
6.12,75.0,72.4,2.6,46.6
6.13,75.0,73.8,1.2,100.0
6.14,75.0,72.4,2.6,46.7
6.15,75.0,73.8,1.2,100.0
6.16,75.0,72.4,2.6,46.7
6.17,75.0,73.8,1.2,100.0
6.18,75.0,72.5,2.5,46.8
6.19,75.0,73.8,1.2,100.0
6.20,75.0,72.5,2.5,46.8
6.21,75.0,73.9,1.1,100.0
6.22,75.0,72.5,2.5,46.9
6.23,75.0,73.9,1.1,100.0
6.24,75.0,72.5,2.5,46.9
6.25,75.0,73.9,1.1,100.0
6.26,75.0,72.6,2.4,47.0
6.27,75.0,73.9,1.1,100.0
6.28,75.0,72.6,2.4,47.0
6.29,75.0,74.0,1.0,100.0
6.30,75.0,72.6,2.4,47.0
6.31,75.0,74.0,1.0,100.0
6.32,75.0,72.6,2.4,47.1
6.33,75.0,74.0,1.0,100.0
6.34,75.0,72.7,2.3,47.1
6.35,75.0,74.0,1.0,100.0
6.36,75.0,72.7,2.3,47.2
6.37,75.0,74.0,1.0,100.0
6.38,75.0,72.7,2.3,47.2
6.39,75.0,74.1,0.9,100.0
6.40,75.0,72.7,2.3,47.2
6.41,75.0,74.1,0.9,100.0
6.42,75.0,72.8,2.2,47.3
6.43,75.0,74.1,0.9,100.0
6.44,75.0,72.8,2.2,47.3
6.45,75.0,74.1,0.9,100.0
6.46,75.0,72.8,2.2,47.4
6.47,75.0,74.2,0.8,100.0
6.48,75.0,72.8,2.2,47.4
6.49,75.0,74.2,0.8,100.0
6.50,75.0,72.8,2.2,47.4
6.51,75.0,74.2,0.8,100.0
6.52,75.0,72.9,2.1,47.5
6.53,75.0,74.2,0.8,100.0
6.54,75.0,72.9,2.1,47.5
6.55,75.0,74.2,0.8,100.0
6.56,75.0,72.9,2.1,47.5
6.57,75.0,74.3,0.7,100.0
6.58,75.0,72.9,2.1,47.6
6.59,75.0,74.3,0.7,100.0
6.60,75.0,72.9,2.1,47.6
6.61,75.0,74.3,0.7,100.0
6.62,75.0,73.0,2.0,47.6
6.63,75.0,74.3,0.7,100.0
6.64,75.0,73.0,2.0,47.7
6.65,75.0,74.3,0.7,100.0
6.66,75.0,73.0,2.0,47.7
6.67,75.0,74.4,0.6,100.0
6.68,75.0,73.0,2.0,47.7
6.69,75.0,74.4,0.6,100.0
6.70,75.0,73.0,2.0,47.8
6.71,75.0,74.4,0.6,100.0
6.72,75.0,73.1,1.9,47.8
6.73,75.0,74.4,0.6,100.0
6.74,75.0,73.1,1.9,47.8
6.75,75.0,74.4,0.6,100.0
6.76,75.0,73.1,1.9,47.9
6.77,75.0,74.4,0.6,100.0
6.78,75.0,73.1,1.9,47.9
6.79,75.0,74.5,0.5,100.0
6.80,75.0,73.1,1.9,47.9
6.81,75.0,74.5,0.5,100.0
6.82,75.0,73.1,1.9,47.9
6.83,75.0,74.5,0.5,100.0
6.84,75.0,73.2,1.8,48.0
6.85,75.0,74.5,0.5,100.0
6.86,75.0,73.2,1.8,48.0
